# Data from Open Admin Data (https://openadmindata.org/mm/) — CC-BY-4.0. Please cite: https://github.com/open-admin-data/myanmar-administrative-divisions
id,level,level_name.local,level_name.en,name.local,name.en,name.slug,code.id,code.iso,parent.id,parent.name.local,parent.name.en,children_count.region,children_count.district,children_count.township,children_count.ward,zip_codes,geo.lat,geo.lon,source_url
MMR016011702,3,မြို့နယ်,Township,မိုင်းယု,Mongyu,mongyu-MMR016011702,MMR016011702,,MMR016D003,တာချီလိတ်ခရိုင်,Tachileik,,,,1,,21.32976,100.55082,
MMR016D001,2,ခရိုင်,District,ကျိုင်းတုံခရိုင်,Kengtung,kengtung-MMR016D001,MMR016D001,,MMR014,ရှမ်းပြည်နယ်,Shan,,,6,127,,21.5395,99.5145,
MMR016D002,2,ခရိုင်,District,မိုင်းဆတ်ခရိုင်,Monghsat,monghsat-MMR016D002,MMR016D002,,MMR014,ရှမ်းပြည်နယ်,Shan,,,5,64,,20.2473,99.0232,
MMR016D003,2,ခရိုင်,District,တာချီလိတ်ခရိုင်,Tachileik,tachileik-MMR016D003,MMR016D003,,MMR014,ရှမ်းပြည်နယ်,Shan,,,6,86,,20.9035,100.2239,
MMR017,1,တိုင်းဒေသကြီး/ပြည်နယ်,State/Region,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady,ayeyarwady-MMR017,MMR017,,,,,,6,45,2230,,17.0585,95.1448,https://openadmindata.org/mm/regions/ayeyarwady-MMR017/
MMR017001701,3,မြို့နယ်,Township,ပုသိမ်,Pathein,pathein-MMR017001701,MMR017001701,,MMR017D001,ပုသိမ်ခရိုင်,Pathein,,,,68,,16.77924,94.73303,
MMR017001702,3,မြို့နယ်,Township,ရွှေသောင်ယံ,Shwethaungyan,shwethaungyan-MMR017001702,MMR017001702,,MMR017D001,ပုသိမ်ခရိုင်,Pathein,,,,3,,17.07674,94.46133,
MMR017001703,3,မြို့နယ်,Township,ငွေဆောင်,Ngwesaung,ngwesaung-MMR017001703,MMR017001703,,MMR017D001,ပုသိမ်ခရိုင်,Pathein,,,,4,,16.86379,94.38711,
MMR017001704,3,မြို့နယ်,Township,ချောင်းသာ,Chaung Thar,chaung-thar-MMR017001704,MMR017001704,,MMR017D001,ပုသိမ်ခရိုင်,Pathein,,,,3,,16.9597,94.4447,
MMR017002701,3,မြို့နယ်,Township,ကန်ကြီးထောင့်,Kangyidaunt,kangyidaunt-MMR017002701,MMR017002701,,MMR017D001,ပုသိမ်ခရိုင်,Pathein,,,,80,,16.9329,94.89476,
MMR017003701,3,မြို့နယ်,Township,သာပေါင်း,Thabaung,thabaung-MMR017003701,MMR017003701,,MMR017D001,ပုသိမ်ခရိုင်,Pathein,,,,70,,17.04734,94.80589,
MMR017004701,3,မြို့နယ်,Township,ငပုတော,Ngapudaw,ngapudaw-MMR017004701,MMR017004701,,MMR017D001,ပုသိမ်ခရိုင်,Pathein,,,,87,,16.5431,94.69224,
MMR017004702,3,မြို့နယ်,Township,ငရုတ်ကောင်း,Ngayokekaung,ngayokekaung-MMR017004702,MMR017004702,,MMR017D001,ပုသိမ်ခရိုင်,Pathein,,,,2,,16.52089,94.3019,
MMR017004703,3,မြို့နယ်,Township,ဟိုင်းကြီးကျွန်း,Hainggyikyun,hainggyikyun-MMR017004703,MMR017004703,,MMR017D001,ပုသိမ်ခရိုင်,Pathein,,,,3,,16.01602,94.34411,
MMR017005701,3,မြို့နယ်,Township,ကျုံပျော်,Kyonpyaw,kyonpyaw-MMR017005701,MMR017005701,,MMR017D001,ပုသိမ်ခရိုင်,Pathein,,,,94,,17.3,95.2,
MMR017005702,3,မြို့နယ်,Township,အထောင်,Ahtaung,ahtaung-MMR017005702,MMR017005702,,MMR017D001,ပုသိမ်ခရိုင်,Pathein,,,,4,,17.34855,95.33365,
MMR017006701,3,မြို့နယ်,Township,ရေကြည်,Yegyi,yegyi-MMR017006701,MMR017006701,,MMR017D001,ပုသိမ်ခရိုင်,Pathein,,,,93,,17.34456,95.12067,
MMR017006702,3,မြို့နယ်,Township,ငသိုင်းချောင်း,Ngathaingchaung,ngathaingchaung-MMR017006702,MMR017006702,,MMR017D001,ပုသိမ်ခရိုင်,Pathein,,,,6,,17.39927,95.07731,
MMR017006703,3,မြို့နယ်,Township,အသုတ်,Ahthoke,ahthoke-MMR017006703,MMR017006703,,MMR017D001,ပုသိမ်ခရိုင်,Pathein,,,,5,,17.19974,95.08331,
MMR017007701,3,မြို့နယ်,Township,ကျောင်းကုန်း,Kyaunggon,kyaunggon-MMR017007701,MMR017007701,,MMR017D001,ပုသိမ်ခရိုင်,Pathein,,,,68,,17.10768,95.1904,
MMR017008701,3,မြို့နယ်,Township,ဟင်္သာတ,Hinthada,hinthada-MMR017008701,MMR017008701,,MMR017D002,ဟင်္သာတခရိုင်,Hinthada,,,,124,,17.64958,95.45818,
MMR017008702,3,မြို့နယ်,Township,တလုတ္ထော်,Ta Loke Htaw,ta-loke-htaw-MMR017008702,MMR017008702,,MMR017D002,ဟင်္သာတခရိုင်,Hinthada,,,,5,,17.6419,95.3046,
MMR017008703,3,မြို့နယ်,Township,ဒူးယား,Du Yar,du-yar-MMR017008703,MMR017008703,,MMR017D002,ဟင်္သာတခရိုင်,Hinthada,,,,5,,17.5616,95.4802,
MMR017009701,3,မြို့နယ်,Township,ဇလွန်,Zalun,zalun-MMR017009701,MMR017009701,,MMR017D002,ဟင်္သာတခရိုင်,Hinthada,,,,71,,17.4781,95.55666,
MMR017010701,3,မြို့နယ်,Township,လေးမျက်နှာ,Lemyethna,lemyethna-MMR017010701,MMR017010701,,MMR017D002,ဟင်္သာတခရိုင်,Hinthada,,,,48,,17.60038,95.17454,
MMR017011701,3,မြို့နယ်,Township,မြန်အောင်,Myanaung,myanaung-MMR017011701,MMR017011701,,MMR017D002,ဟင်္သာတခရိုင်,Hinthada,,,,64,,18.28696,95.31779,
MMR017011702,3,မြို့နယ်,Township,ကနောင်,Kanaung,kanaung-MMR017011702,MMR017011702,,MMR017D002,ဟင်္သာတခရိုင်,Hinthada,,,,5,,18.21566,95.38137,
MMR017011703,3,မြို့နယ်,Township,အင်ပင်,In Pin,in-pin-MMR017011703,MMR017011703,,MMR017D002,ဟင်္သာတခရိုင်,Hinthada,,,,4,,18.0935,95.269,
MMR017012701,3,မြို့နယ်,Township,ကြံခင်း,Kyangin,kyangin-MMR017012701,MMR017012701,,MMR017D002,ဟင်္သာတခရိုင်,Hinthada,,,,33,,18.34035,95.23914,
MMR017012702,3,မြို့နယ်,Township,ဘက်ရဲ,Batye,batye-MMR017012702,MMR017012702,,MMR017D002,ဟင်္သာတခရိုင်,Hinthada,,,,2,,18.30044,95.14703,
MMR017013701,3,မြို့နယ်,Township,အင်္ဂပူ,Ingapu,ingapu-MMR017013701,MMR017013701,,MMR017D002,ဟင်္သာတခရိုင်,Hinthada,,,,77,,17.80981,95.26926,
MMR017013702,3,မြို့နယ်,Township,ထူးကြီး,Htoogyi,htoogyi-MMR017013702,MMR017013702,,MMR017D002,ဟင်္သာတခရိုင်,Hinthada,,,,5,,17.97132,95.26073,
MMR017013703,3,မြို့နယ်,Township,မဲဇလီကုန်း,Me Za Li Kone,me-za-li-kone-MMR017013703,MMR017013703,,MMR017D002,ဟင်္သာတခရိုင်,Hinthada,,,,4,,17.9009,95.2288,
MMR017014701,3,မြို့နယ်,Township,မြောင်းမြ,Myaungmya,myaungmya-MMR017014701,MMR017014701,,MMR017D003,မြောင်းမြခရိုင်,Myaungmya,,,,114,,16.59926,94.92977,
MMR017015701,3,မြို့နယ်,Township,အိမ်မဲ,Einme,einme-MMR017015701,MMR017015701,,MMR017D003,မြောင်းမြခရိုင်,Myaungmya,,,,103,,16.8962,95.1805,
MMR017016701,3,မြို့နယ်,Township,လပွတ္တာ,Labutta,labutta-MMR017016701,MMR017016701,,MMR017D004,လပွတ္တာခရိုင်,Labutta,,,,75,,16.14557,94.75889,
MMR017016702,3,မြို့နယ်,Township,ပြင်စလူ,Pyinsalu,pyinsalu-MMR017016702,MMR017016702,,MMR017D004,လပွတ္တာခရိုင်,Labutta,,,,3,,15.82677,94.80943,
MMR017016703,3,မြို့နယ်,Township,လပွတ္တာ (၃) မိုင်,Labutta (3) Mile,labutta-3-mile-MMR017016703,MMR017016703,,MMR017D004,လပွတ္တာခရိုင်,Labutta,,,,4,,16.19983,94.78124,
MMR017017701,3,မြို့နယ်,Township,ဝါးခယ်မ,Wakema,wakema-MMR017017701,MMR017017701,,MMR017D003,မြောင်းမြခရိုင်,Myaungmya,,,,142,,16.60383,95.18041,
MMR017017702,3,မြို့နယ်,Township,ကျုံမငေး,Kyonmangae,kyonmangae-MMR017017702,MMR017017702,,MMR017D003,မြောင်းမြခရိုင်,Myaungmya,,,,5,,16.43803,95.1319,
MMR017018701,3,မြို့နယ်,Township,မော်လမြိုင်ကျွန်း,Mawlamyinegyun,mawlamyinegyun-MMR017018701,MMR017018701,,MMR017D004,လပွတ္တာခရိုင်,Labutta,,,,121,,16.37894,95.26298,
MMR017019701,3,မြို့နယ်,Township,မအူပင်,Maubin,maubin-MMR017019701,MMR017019701,,MMR017D005,မအူပင်ခရိုင်,Maubin,,,,88,,16.73023,95.6494,
MMR017020701,3,မြို့နယ်,Township,ပန်းတနော်,Pantanaw,pantanaw-MMR017020701,MMR017020701,,MMR017D005,မအူပင်ခရိုင်,Maubin,,,,56,,16.98212,95.46595,
MMR017021701,3,မြို့နယ်,Township,ညောင်တုန်း,Nyaungdon,nyaungdon-MMR017021701,MMR017021701,,MMR017D005,မအူပင်ခရိုင်,Maubin,,,,54,,17.04903,95.63359,
MMR017022701,3,မြို့နယ်,Township,ဓနုဖြူ,Danubyu,danubyu-MMR017022701,MMR017022701,,MMR017D005,မအူပင်ခရိုင်,Maubin,,,,81,,17.25468,95.59583,
MMR017023701,3,မြို့နယ်,Township,ဖျာပုံ,Pyapon,pyapon-MMR017023701,MMR017023701,,MMR017D006,ဖျာပုံခရိုင်,Pyapon,,,,71,,16.29161,95.68019,
MMR017023702,3,မြို့နယ်,Township,အမာ,Ahmar,ahmar-MMR017023702,MMR017023702,,MMR017D006,ဖျာပုံခရိုင်,Pyapon,,,,4,,15.7994,95.29017,
MMR017024701,3,မြို့နယ်,Township,ဘိုကလေး,Bogale,bogale-MMR017024701,MMR017024701,,MMR017D006,ဖျာပုံခရိုင်,Pyapon,,,,86,,16.295,95.3968,
MMR017025701,3,မြို့နယ်,Township,ကျိုက်လတ်,Kyaiklat,kyaiklat-MMR017025701,MMR017025701,,MMR017D006,ဖျာပုံခရိုင်,Pyapon,,,,93,,16.44431,95.72614,
MMR017026701,3,မြို့နယ်,Township,ဒေးဒရဲ,Dedaye,dedaye-MMR017026701,MMR017026701,,MMR017D006,ဖျာပုံခရိုင်,Pyapon,,,,93,,16.40806,95.88512,
MMR017D001,2,ခရိုင်,District,ပုသိမ်ခရိုင်,Pathein,pathein-MMR017D001,MMR017D001,,MMR017,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady,,,15,590,,16.9626,94.8047,
MMR017D002,2,ခရိုင်,District,ဟင်္သာတခရိုင်,Hinthada,hinthada-MMR017D002,MMR017D002,,MMR017,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady,,,13,447,,17.9116,95.3144,
MMR017D003,2,ခရိုင်,District,မြောင်းမြခရိုင်,Myaungmya,myaungmya-MMR017D003,MMR017D003,,MMR017,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady,,,4,364,,16.6343,95.1056,
MMR017D004,2,ခရိုင်,District,လပွတ္တာခရိုင်,Labutta,labutta-MMR017D004,MMR017D004,,MMR017,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady,,,4,203,,16.1378,94.9031,
MMR017D005,2,ခရိုင်,District,မအူပင်ခရိုင်,Maubin,maubin-MMR017D005,MMR017D005,,MMR017,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady,,,4,279,,17.004,95.5862,
MMR017D006,2,ခရိုင်,District,ဖျာပုံခရိုင်,Pyapon,pyapon-MMR017D006,MMR017D006,,MMR017,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady,,,5,347,,16.2477,95.5957,
MMR018,1,တိုင်းဒေသကြီး/ပြည်နယ်,State/Region,နေပြည်တော်,Nay Pyi Taw,nay-pyi-taw-MMR018,MMR018,,,,,,2,8,248,,19.8209,96.1525,https://openadmindata.org/mm/regions/nay-pyi-taw-MMR018/
MMR018001701,3,မြို့နယ်,Township,ဇေယျာသီရိ,Zay Yar Thi Ri,zay-yar-thi-ri-MMR018001701,MMR018001701,,MMR018D001,ဥတ္တရခရိုင်,Oke Ta Ra,,,,18,,19.862,96.309,
MMR018002701,3,မြို့နယ်,Township,ဇမ္ဗူသီရိ,Za Bu Thi Ri,za-bu-thi-ri-MMR018002701,MMR018002701,,MMR018D002,ဒက္ခိဏခရိုင်,Det Khi Na,,,,15,,19.76867,96.07261,
MMR018003701,3,မြို့နယ်,Township,တပ်ကုန်း,Tatkon,tatkon-MMR018003701,MMR018003701,,MMR018D001,ဥတ္တရခရိုင်,Oke Ta Ra,,,,55,,20.13041,96.20297,
MMR018004701,3,မြို့နယ်,Township,ဒက္ခိဏသီရိ,Det Khi Na Thi Ri,det-khi-na-thi-ri-MMR018004701,MMR018004701,,MMR018D002,ဒက္ခိဏခရိုင်,Det Khi Na,,,,10,,19.70026,96.0905,
MMR018005701,3,မြို့နယ်,Township,ပုဗ္ဗသီရိ,Poke Ba Thi Ri,poke-ba-thi-ri-MMR018005701,MMR018005701,,MMR018D001,ဥတ္တရခရိုင်,Oke Ta Ra,,,,35,,19.84383,96.18252,
MMR018006701,3,မြို့နယ်,Township,ပျဉ်းမနား,Pyinmana,pyinmana-MMR018006701,MMR018006701,,MMR018D002,ဒက္ခိဏခရိုင်,Det Khi Na,,,,38,,19.7361,96.20895,
MMR018007701,3,မြို့နယ်,Township,လယ်ဝေး,Lewe,lewe-MMR018007701,MMR018007701,,MMR018D002,ဒက္ခိဏခရိုင်,Det Khi Na,,,,67,,19.63467,96.11007,
MMR018008701,3,မြို့နယ်,Township,ဥတ္တရသီရိ,Oke Ta Ra Thi Ri,oke-ta-ra-thi-ri-MMR018008701,MMR018008701,,MMR018D001,ဥတ္တရခရိုင်,Oke Ta Ra,,,,10,,19.891,96.043,
MMR018D001,2,ခရိုင်,District,ဥတ္တရခရိုင်,Oke Ta Ra,oke-ta-ra-MMR018D001,MMR018D001,,MMR018,နေပြည်တော်,Nay Pyi Taw,,,4,118,,19.9318,96.1844,
MMR018D002,2,ခရိုင်,District,ဒက္ခိဏခရိုင်,Det Khi Na,det-khi-na-MMR018D002,MMR018D002,,MMR018,နေပြည်တော်,Nay Pyi Taw,,,4,130,,19.7099,96.1205,
